Inspection ID,License #,DBA Name,Facility Type,Risk,City,State,Results
2604549,2157501,milt's bbq,restaurant,risk 1 (high),chicago,il,pass
2604547,25252,la pasadita,restaurant,risk 1 (high),chicago,il,pass
2602914,2617180,bayan ko,restaurant,risk 1 (high),chicago,il,fail
2546226,2247280,maxwell street harrison,restaurant,risk 2 (medium),chicago,il,pass
2546278,2749623,whale fish & chicken,restaurant,risk 2 (medium),chicago,il,pass
2603225,2565184,discovery academy 2,children's services facility,risk 1 (high),chicago,il,no entry
2604530,31201,parkside community elementary,school,risk 1 (high),chicago,il,pass w/ conditions
2353087,2405730,la delicia michoacana,restaurant,risk 2 (medium),chicago,il,pass w/ conditions
2603418,2134047,nonnina,restaurant,risk 1 (high),chicago,il,pass
2603474,68542,taqueria atotonilco,restaurant,risk 1 (high),chicago,il,pass
2546279,2717625,morse gyros,restaurant,risk 1 (high),chicago,il,pass
2604511,2802537,terra e mare,restaurant,risk 1 (high),chicago,il,no entry
2604582,2906520,alegre restaurant,restaurant,risk 1 (high),chicago,il,out of business
2604513,2791296,steak & tostada,restaurant,risk 1 (high),chicago,il,no entry
2355310,1352786,intelligentsia coffee & tea inc.,coffee shop,risk 2 (medium),chicago,il,pass w/ conditions
2546505,2658934,nibbles & nosh/midnight mac & cheeserie/xo marshma,restaurant,risk 2 (medium),chicago,il,pass w/ conditions
2604503,2431971,greenline coffee,restaurant,risk 2 (medium),chicago,il,out of business
2604499,2762609,lito's taco and empanada house,restaurant,risk 1 (high),chicago,il,pass
2604504,27874,corcoran's grill & pub,restaurant,risk 1 (high),chicago,il,pass
2546792,1909392,"jamaica jerk spice, inc",restaurant,risk 1 (high),chicago,il,pass w/ conditions
2355603,2517132,"mi fiesta restaurant & catering, inc",catering/banquet,risk 1 (high),chicago,il,pass w/ conditions
2546616,2536664,hale family mcdonald's,restaurant,risk 2 (medium),chicago,il,fail
2546806,23917,taqueria los gallos 2 inc,restaurant,risk 1 (high),chicago,il,fail
2610564,2877020,ora,restaurant,risk 1 (high),chicago,il,no entry
2604479,2263935,subway 275,restaurant,risk 1 (high),chicago,il,pass
2356329,2083833,mariano's fresh market #8503,grocery store,risk 1 (high),chicago,il,fail
2546921,2749741,la autentica de guerrero inc.,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2604465,1846423,garifuna flava caribbean restaurant,restaurant,risk 1 (high),chicago,il,pass
2356536,2094313,sun sub and chicken,restaurant,risk 2 (medium),chicago,il,pass w/ conditions
2604464,2641972,sushi with gusto,restaurant,risk 1 (high),chicago,il,pass
2547092,2676957,"the austin oasis, llc",long term care,risk 1 (high),chicago,il,pass
2604455,2708913,seven star chinese cuisine inc.,restaurant,risk 1 (high),chicago,il,pass
2610918,3002672,bon appetit@pinterest,restaurant,risk 1 (high),chicago,il,pass
2359292,1698525,family dollar #6514,grocery store,risk 3 (low),chicago,il,pass w/ conditions
2356936,47041,john marshall high school,school,risk 1 (high),chicago,il,fail
2610989,2437718,andiamo restaurant & pizzaria inc.,restaurant,risk 1 (high),chicago,il,pass
2549228,2543509,pita pit,restaurant,risk 2 (medium),chicago,il,pass w/ conditions
2549239,2153527,hot dog station,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2604431,2511398,yccs chatham academy,school,risk 1 (high),chicago,il,pass
2554095,1142743,la placita,grocery store,risk 1 (high),chicago,il,pass
2554402,2563681,thai thank you rice & noodles,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2604434,2738656,dunkin donuts,restaurant,risk 2 (medium),chicago,il,pass
2604426,8404,cafe latin bliss,restaurant,risk 1 (high),chicago,il,no entry
2359833,2709131,litehouse whole food,restaurant,risk 1 (high),chicago,il,not ready
2604412,1738996,7- eleven,grocery store,risk 2 (medium),chicago,il,pass
2359854,2386163,ajawaah sweets,restaurant,risk 1 (high),chicago,il,fail
2607771,2368796,burger king #7268,restaurant,risk 2 (medium),chicago,il,pass
2359850,1942299,see thru chinese restaurant,restaurant,risk 1 (high),chicago,il,fail
2607965,2229533,dimo's pizza six corners,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2608324,52889,kindred chicago-lakeshore,hospital,risk 1 (high),chicago,il,pass w/ conditions
2604376,2992756,mister tiger,restaurant,risk 1 (high),chicago,il,not ready
2604384,2293616,fifty four eleven,mobile food dispenser,risk 2 (medium),chicago,il,pass
2608726,2327394,kungfu tea,restaurant,risk 2 (medium),chicago,il,pass w/ conditions
2362216,2225654,neveria la flor de mayo,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2362283,2359057,the piggery,restaurant,risk 1 (high),chicago,il,pass
2604356,2663961,blackwood bbq,restaurant,risk 1 (high),chicago,il,pass
2604363,2423715,ponce restaurant,restaurant,risk 1 (high),chicago,il,out of business
2604361,2873424,wunderkind learning center,daycare above and under 2 years,risk 1 (high),chicago,il,pass
2362378,34185,wicker park seafood and sushi bar,restaurant,risk 1 (high),chicago,il,pass
2362479,2333469,prime & provisions,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2362635,2589789,tatas tacos,restaurant,risk 1 (high),chicago,il,fail
2362639,2484008,the moonlighter,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2362654,16775,sheridan irving l liquors inc,grocery store,risk 3 (low),chicago,il,fail
2362669,26371,martin luther king jr. academy of social justice,school,risk 1 (high),chicago,il,fail
2362690,2646457,taco & burrito house,restaurant,risk 1 (high),chicago,il,fail
2362742,1979981,au bon pain,restaurant,risk 1 (high),chicago,il,pass
2362748,955,fredy's inn,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2604340,2983805,cebu chicago,restaurant,risk 3 (low),chicago,il,pass
2362761,3651,fat johnnies red hots,restaurant,risk 2 (medium),chicago,il,pass
2610325,2470562,jj fish & chicken,restaurant,risk 2 (medium),chicago,il,fail
2362784,13820,discount meat company,grocery store,risk 2 (medium),chicago,il,fail
2362789,2334804,tacontento,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2604333,2971554,cebu chicago,restaurant,risk 1 (high),chicago,il,pass
2362897,2215682,north elston kindercare,children's services facility,risk 1 (high),chicago,il,pass w/ conditions
2362981,1144401,jewel food store #3224,grocery store,risk 1 (high),chicago,il,pass
2363035,2708503,omakin restaurants,restaurant,risk 2 (medium),chicago,il,pass
2604323,2988013,four seasons dumpling restaurant,restaurant,risk 1 (high),chicago,il,pass
2604321,2749801,four seasons dumpling restaurant,restaurant,risk 1 (high),chicago,il,out of business
2363070,11900,casa roman,grocery store,risk 1 (high),chicago,il,pass w/ conditions
2363181,2327892,the original mama mias,restaurant,risk 1 (high),chicago,il,fail
2554576,2642353,uncle remus,restaurant,risk 1 (high),chicago,il,fail
531461,18447,walgreens #232,grocery store,risk 3 (low),chicago,il,pass
457526,1474638,taqueria  uptown,restaurant,risk 1 (high),chicago,il,fail
2365212,24891,peirce (board of education),school,risk 1 (high),chicago,il,pass w/ conditions
2365273,2555475,dragon bowl,restaurant,risk 1 (high),chicago,il,fail
2365345,2469807,seafood city supermarket,grocery store,risk 1 (high),chicago,il,fail
2604298,2289065,dunkin donuts,restaurant,risk 2 (medium),chicago,il,pass
596349,2108371,pak sweets,restaurant,risk 1 (high),chicago,il,fail
664243,3774,maxs drive inn,restaurant,risk 1 (high),chicago,il,pass
2604287,2900800,the greenhouse,restaurant,risk 1 (high),chicago,il,no entry
2604289,1248503,loving hut,restaurant,risk 1 (high),chicago,il,out of business
2320813,2689757,plaza food and liquor,grocery store,risk 3 (low),chicago,il,fail
2610757,2463579,jimmy john's,restaurant,risk 1 (high),chicago,il,pass
2610892,1904304,mcdonald's #4308,restaurant,risk 2 (medium),chicago,il,pass
2610840,2695158,delhi darbar,restaurant,risk 1 (high),chicago,il,no entry
2610942,3006458,the goddess goldcoast,restaurant,risk 3 (low),chicago,il,pass
2365362,2713175,"tlayudas oaxaca grill,inc",restaurant,risk 1 (high),chicago,il,fail
2610927,3006456,the goddess goldcoast,restaurant,risk 1 (high),chicago,il,pass
2610960,2341682,chipotle,restaurant,risk 1 (high),chicago,il,pass
2610917,3006674,5 rabanitos hyde park,restaurant,risk 1 (high),chicago,il,pass
2610880,68304,nicky's hot dogs,restaurant,risk 1 (high),chicago,il,no entry
2610574,66515,arya bhavan,restaurant,risk 1 (high),chicago,il,no entry
2610919,3002673,bon appetit@pinterest,restaurant,risk 3 (low),chicago,il,pass
2610847,2924599,nothing bundt cakes-andersonville,bakery,risk 2 (medium),chicago,il,pass
2610973,2840813,jerk man,restaurant,risk 1 (high),chicago,il,fail
2610930,12673,beefy's,restaurant,risk 1 (high),chicago,il,pass
2610894,2817525,margarita's pizza & breakfast inc,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2610953,26051,anton dvorak elementary,school,risk 1 (high),chicago,il,fail
2610732,2690292,kabob king grill,restaurant,risk 1 (high),chicago,il,pass
2610941,3006457,the goddess goldcoast,restaurant,risk 3 (low),chicago,il,pass
2610903,2130254,ya ya mini mart,grocery store,risk 3 (low),chicago,il,out of business
2610839,2934259,city skyline chicago,restaurant,risk 2 (medium),chicago,il,pass
2610914,22471,burr,school,risk 1 (high),chicago,il,pass
2611058,2840813,jerk man,restaurant,risk 1 (high),chicago,il,pass
2610990,2827257,taco bell,restaurant,risk 1 (high),chicago,il,pass
2610921,3006675,5 rabanitos hyde park,restaurant,risk 3 (low),chicago,il,pass
2610887,2464300,coaching with love inc.,children's services facility,risk 1 (high),chicago,il,pass
2610865,2476194,pizza hut,restaurant,risk 2 (medium),chicago,il,pass
2610987,3007266,hotel chicago,restaurant,risk 3 (low),chicago,il,fail
2610695,1578,1000 liquors / big city tap,restaurant,risk 1 (high),chicago,il,pass
2610936,1543266,"ho fat lee chinese kitchen, i nc.",restaurant,risk 1 (high),chicago,il,pass
2610940,1801485,taxim,restaurant,risk 1 (high),chicago,il,pass
2604261,1891776,lucky grill,restaurant,risk 1 (high),chicago,il,pass
2610912,2713630,"tgs ravenswood, llc",children's services facility,risk 1 (high),chicago,il,pass
2610697,1272424,subway,restaurant,risk 1 (high),chicago,il,pass
2610902,3010530,chicago burger zone inc.,restaurant,risk 2 (medium),chicago,il,not ready
2610836,2867610,z halal american inc.,restaurant,risk 1 (high),chicago,il,pass
2610891,1818916,depasada restaurant,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2610924,2487876,fisherman's island,restaurant,risk 1 (high),chicago,il,pass
2604252,2802971,tiny tots academy inc. 4,children's services facility,risk 1 (high),chicago,il,pass
2610908,2948072,kim's korean cuisine,restaurant,risk 1 (high),chicago,il,fail
2365396,1196,hopsmith tavern,restaurant,risk 1 (high),chicago,il,pass
2610943,2813069,naf naf grill,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2610900,2997487,raising cane's chicken fingers,restaurant,risk 2 (medium),chicago,il,pass w/ conditions
2610961,2215609,"kid'z colony daycare, inc.",daycare above and under 2 years,risk 1 (high),chicago,il,pass
2610842,2992756,mister tiger,restaurant,risk 1 (high),chicago,il,pass
2610888,3010517,brix catering & events,restaurant,risk 1 (high),chicago,il,not ready
2604244,2141146,mi pueblo two,restaurant,risk 1 (high),chicago,il,out of business
2604241,2506383,gateway montessori school,children's services facility,risk 1 (high),chicago,il,pass
2554717,2283660,bria of forest edge,long term care,risk 1 (high),chicago,il,fail
2604234,2341122,peet's coffee & tea,restaurant,risk 2 (medium),chicago,il,pass
2604239,2901124,taqueria la esquinita,restaurant,risk 1 (high),chicago,il,pass
2554735,32236,supermercado chapala,grocery store,risk 1 (high),chicago,il,pass
2365429,14591,arun's thai restaurant,restaurant,risk 1 (high),chicago,il,fail
2365451,2694855,alebrijes cafe,restaurant,risk 1 (high),chicago,il,fail
2604230,2993244,himalayan sherpa kitchen,restaurant,risk 1 (high),chicago,il,pass
2604228,2684506,ceres  food group,restaurant,risk 1 (high),chicago,il,out of business
1138699,23496,club gene & georgetti,restaurant,risk 1 (high),chicago,il,pass
1199074,2146584,batter & berries llc,restaurant,risk 1 (high),chicago,il,pass
2554851,2835784,bonillas burger bite corp.,restaurant,risk 2 (medium),chicago,il,pass w/ conditions
1199254,1383544,racine plumbing,restaurant,risk 1 (high),chicago,il,fail
2365533,1991820,red snapper fish chicken & pizza,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2365569,1193740,deborah's place ii,shelter,risk 1 (high),chicago,il,pass
2365573,2636557,philly bros,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2365608,55355,raj darbar,restaurant,risk 1 (high),chicago,il,fail
2365628,1718241,dunkin donuts,restaurant,risk 2 (medium),chicago,il,pass w/ conditions
2604202,1353496,save-a-lot  #862,grocery store,risk 2 (medium),chicago,il,out of business
1279245,2147177,tommy o,liquor,risk 3 (low),chicago,il,fail
1234794,2178008,taqueria uptown,restaurant,risk 1 (high),chicago,il,pass
2604192,2867541,pookie crack cakes llc,bakery,risk 2 (medium),chicago,il,pass
1285917,2079367,save-a-lot #882,grocery store,risk 2 (medium),chicago,il,fail
2604183,1986439,eat and run  nfp,restaurant,risk 1 (high),chicago,il,fail
2604181,2929215,organiclife,school,risk 1 (high),chicago,il,pass
1285297,2153351,seashell restaurant,restaurant,risk 2 (medium),chicago,il,fail
2554872,2458709,new pearl's place restaurant,restaurant,risk 1 (high),chicago,il,pass
2555392,2348511,"dreamchild development center, inc.",children's services facility,risk 1 (high),chicago,il,fail
1345862,2232086,"bacolod chicken haus, inc",restaurant,risk 1 (high),chicago,il,pass
2604163,2483490,insomnia cookies,restaurant,risk 2 (medium),chicago,il,pass
1345876,70402,the great chicago food beverag,restaurant,risk 1 (high),chicago,il,pass
2604149,2757362,ramone mini mart,grocery store,risk 3 (low),chicago,il,out of business
2604151,3595,eastern style pizza ii lt,restaurant,risk 1 (high),chicago,il,pass
2604144,2992698,just salad,restaurant,risk 1 (high),chicago,il,pass
2604145,2215468,casa central community services,daycare (2 - 6 years),risk 1 (high),chicago,il,pass
2604475,2079367,save-a-lot #882,grocery store,risk 2 (medium),chicago,il,out of business
2556046,2428594,bp,gas station,risk 3 (low),chicago,il,pass w/ conditions
2556112,2636638,"durangos bakery, inc.",bakery,risk 2 (medium),chicago,il,pass w/ conditions
2556157,2850220,positano pizza,restaurant,risk 1 (high),chicago,il,fail
2556232,2690292,kabob king grill,restaurant,risk 1 (high),chicago,il,pass
2365630,2626551,tacos el paraiso,restaurant,risk 1 (high),chicago,il,pass w/ conditions
1418557,2147560,him shikar,restaurant,risk 1 (high),chicago,il,pass
2604121,2492364,jimmy's famous burgers,restaurant,risk 2 (medium),chicago,il,pass
1418565,1618656,happy foods,grocery store,risk 1 (high),chicago,il,pass
2365643,2664621,pete's grill,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2365644,25351,sherwood,school,risk 1 (high),chicago,il,pass
2365757,18234,"joe's barbque, inc",restaurant,risk 1 (high),chicago,il,fail
2556527,2708929,anmol barbeque,restaurant,risk 1 (high),chicago,il,pass
2365770,2718487,meroe,restaurant,risk 1 (high),chicago,il,fail
2365789,2463968,prime fish,restaurant,risk 1 (high),chicago,il,fail
2604098,35692,dunkin donuts,restaurant,risk 2 (medium),chicago,il,pass
2556691,2766652,six brothers food & more inc.,restaurant,risk 2 (medium),chicago,il,fail
2556725,2632243,sunset pho caffe,restaurant,risk 1 (high),chicago,il,fail
1447293,2240716,cafecito,restaurant,risk 1 (high),chicago,il,pass
2365793,1986698,jamaican  gates,restaurant,risk 1 (high),chicago,il,pass
2365817,2108171,uncommon ground,restaurant,risk 1 (high),chicago,il,fail
2365820,2428450,the salvation army,restaurant,risk 1 (high),chicago,il,pass
2604082,2992693,lakeside mart,grocery store,risk 3 (low),chicago,il,fail
2365823,2713555,nut for donuts,restaurant,risk 2 (medium),chicago,il,fail
2365872,71700,himmel's chicago,restaurant,risk 1 (high),chicago,il,pass
2365881,1271546,chicago smoke ltd,catering,risk 1 (high),chicago,il,pass
2365907,1969801,zebda,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2604071,2876693,butler children's preparatory,children's services facility,risk 1 (high),chicago,il,pass
2556888,2419371,rosas tamales,restaurant,risk 1 (high),chicago,il,pass
1490285,2134773,el patron a modern taqueria,restaurant,risk 1 (high),chicago,il,fail
2604059,2808991,nuestro mexico lindo,restaurant,risk 1 (high),chicago,il,no entry
2365961,2506413,baba's famous steak & lemonaide,restaurant,risk 2 (medium),chicago,il,pass w/ conditions
2366035,18528,walgreens,grocery store,risk 3 (low),chicago,il,pass
1490378,1495009,reyes corner grill,restaurant,risk 1 (high),chicago,il,pass
2604054,2630679,jerk 48,restaurant,risk 1 (high),chicago,il,pass
2604391,2671220,currumba colombian food,restaurant,risk 1 (high),chicago,il,out of business
2604053,2298761,mezquite pollo express,restaurant,risk 1 (high),chicago,il,pass
2366044,1979691,robust coffee lounge llc,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2366048,2483751,kentucky fried chicken,restaurant,risk 1 (high),chicago,il,fail
2366050,2293556,teagschwendner,restaurant,risk 3 (low),chicago,il,fail
2366052,2120333,north shore food & liquor,grocery store,risk 3 (low),chicago,il,pass w/ conditions
1493333,39807,three happiness restaurant,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2366127,1247748,7 - eleven,grocery store,risk 1 (high),chicago,il,pass
2366203,2431903,oaato foods inc.,restaurant,risk 1 (high),chicago,il,fail
2366233,2718030,7-eleven #15149k,grocery store,risk 2 (medium),chicago,il,fail
2366277,10229,chicken inn,restaurant,risk 1 (high),chicago,il,pass
1496213,1820055,big 4's chop suey corporation,restaurant,risk 1 (high),chicago,il,pass
2366284,2718825,p & j pantry,restaurant,risk 3 (low),chicago,il,fail
2366335,1998505,neil's food,grocery store,risk 3 (low),chicago,il,fail
2366363,2314545,yolk,restaurant,risk 1 (high),chicago,il,pass w/ conditions
1501415,2099079,einstein bros. bagels #1242,restaurant,risk 1 (high),chicago,il,pass
2366394,2334199,citlalin gallery theater,restaurant,risk 1 (high),chicago,il,fail
2366429,2368994,super save,grocery store/gas station,risk 1 (high),chicago,il,pass w/ conditions
2366440,1246771,avenue food mar inc,grocery store,risk 1 (high),chicago,il,fail
1501634,2177820,bange's,grocery store,risk 1 (high),chicago,il,pass
2604013,17084,maria's tap,liquor,risk 2 (medium),chicago,il,fail
2560526,2542904,tasty chicken & salad food mart,restaurant,risk 1 (high),chicago,il,fail
2366484,2069984,tapia's pizzeria inc,restaurant,risk 1 (high),chicago,il,pass
2463219,18747,walgreens #5033,grocery store,risk 3 (low),chicago,il,fail
2604006,23391,graham,school,risk 1 (high),chicago,il,pass
2603995,294887,lawrence food and liquors,grocery store,risk 3 (low),chicago,il,pass
1513153,1887545,k g hall,banquet hall,risk 1 (high),chicago,il,fail
2463394,40853,"hooters of wells st., inc.",restaurant,risk 1 (high),chicago,il,pass
1515719,14889,emperor's choice restaurant,restaurant,risk 1 (high),chicago,il,pass
2603992,2961930,76,grocery store,risk 1 (high),chicago,il,not ready
2561038,2289197,roma's restaurant,restaurant,risk 1 (high),chicago,il,fail
1522374,68702,potbelly sandwich works llc,restaurant,risk 1 (high),chicago,il,fail
2603981,2770975,george's deep dish,restaurant,risk 1 (high),chicago,il,pass
1522453,2108657,morrison's restaurant,restaurant,risk 1 (high),chicago,il,fail
2561069,2048920,"uptown shop & save inc.,",grocery store,risk 1 (high),chicago,il,pass
2603977,22951,dewey,school,risk 1 (high),chicago,il,pass
2561191,2699082,taco max mexican grill,restaurant,risk 1 (high),chicago,il,fail
2472532,2555748,"new look deli grill market,inc",grocery store,risk 2 (medium),chicago,il,fail
2603965,1520168,gateway newstand,grocery store,risk 3 (low),chicago,il,out of business
2603963,2944078,mura mura ramen,restaurant,risk 1 (high),chicago,il,pass
2472743,2704453,julius-meinl,bakery,risk 2 (medium),chicago,il,pass
1532274,2354909,jack's lounge,liquor,risk 3 (low),chicago,il,pass
2603952,2982840,katsu-shack,restaurant,risk 2 (medium),chicago,il,pass
2561588,2807588,fairgrounds erie,restaurant,risk 1 (high),chicago,il,pass w/ conditions
1537776,2147421,forza,restaurant,risk 1 (high),chicago,il,pass w/ conditions
1537719,1932106,beggar's pizza,restaurant,risk 2 (medium),chicago,il,fail
2603938,2728279,bob's pizza,restaurant,risk 2 (medium),chicago,il,no entry
1546974,2391935,lokal contemporary european,restaurant,risk 1 (high),chicago,il,pass
1559495,2215770,kindercare learning centers,daycare above and under 2 years,risk 1 (high),chicago,il,pass
2603931,2767050,chick-fil-a at bucktown (il) fsr,restaurant,risk 1 (high),chicago,il,pass
2561687,2252182,iboru el pulpo loco,restaurant,risk 1 (high),chicago,il,fail
2473154,164,potash bros. supermarket,grocery store,risk 1 (high),chicago,il,pass w/ conditions
2603904,2817926,jeran day school + learning center,daycare (2 - 6 years),risk 1 (high),chicago,il,pass
2603906,2390629,hilda's kitchen inc.,restaurant,risk 1 (high),chicago,il,no entry
2565063,2636843,roots handmade pizza - second city/utopian tailgat,restaurant,risk 1 (high),chicago,il,pass
1567002,1476430,mercy hospital cafeteria,cafeteria,risk 1 (high),chicago,il,fail
1567033,1383544,racine plumbing,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2484322,53791,drew's on halsted,restaurant,risk 1 (high),chicago,il,pass
1575851,27794,allende restaurant,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2565195,2873229,doe doe eatery,restaurant,risk 1 (high),chicago,il,pass
1591427,2026907,discount dollar plus,grocery store,risk 2 (medium),chicago,il,pass
2603879,2535343,madonna campus,children's services facility,risk 1 (high),chicago,il,out of business
2484486,2713598,"7 seas supermarket,inc.",grocery store,risk 1 (high),chicago,il,pass w/ conditions
2484406,1096355,presence ressurrection medical center,restaurant,risk 1 (high),chicago,il,pass
1632548,16823,dao thai restraunt,restaurant,risk 1 (high),chicago,il,pass
2603856,2749222,level 1 restaurant cg llc,restaurant,risk 2 (medium),chicago,il,out of business
2603857,2671495,federales,restaurant,risk 2 (medium),chicago,il,out of business
2603860,2563433,taste of china,restaurant,risk 1 (high),chicago,il,no entry
2484497,2771241,angry taco,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2484503,2771243,lux galerie,restaurant,risk 1 (high),chicago,il,fail
2484658,2749010,"sam food,deli & fast food",grocery store,risk 2 (medium),chicago,il,fail
1946371,2304513,las tres campanitas inc #2,restaurant,risk 1 (high),chicago,il,pass
1961108,2452160,eurest dining,restaurant,risk 1 (high),chicago,il,pass
2603843,2929094,tios tamales & catering,restaurant,risk 1 (high),chicago,il,pass
2603828,1772245,ludlow liquors,restaurant,risk 1 (high),chicago,il,no entry
2484985,2579146,breakfast house restaurant,restaurant,risk 1 (high),chicago,il,fail
2565838,2652928,chicago waffles,restaurant,risk 1 (high),chicago,il,fail
2603818,2470178,min min cafe,restaurant,risk 1 (high),chicago,il,pass
197286,36890,university club of chicago,restaurant,risk 1 (high),chicago,il,pass
2565940,2184562,ukai restaurant,restaurant,risk 1 (high),chicago,il,pass
2603812,2918258,gan gani,children's services facility,risk 1 (high),chicago,il,pass
2603810,2813119,starbucks coffee #22423,restaurant,risk 2 (medium),chicago,il,pass
2566323,2877040,teddy bear nursery schools,daycare above and under 2 years,risk 1 (high),chicago,il,fail
1982941,2506278,eatpakd,catering,risk 1 (high),chicago,il,pass
1981918,1804575,d4 irish pub & cafe,restaurant,risk 1 (high),chicago,il,pass
2028287,1475377,"happiness restaurant, inc.",restaurant,risk 1 (high),chicago,il,pass
2603787,2412233,swagger bar & grill,restaurant,risk 2 (medium),chicago,il,out of business
2603792,2627666,auntie anne's,restaurant,risk 2 (medium),chicago,il,pass
2603793,1167169,garden manor,catering,risk 1 (high),chicago,il,no entry
2049271,2470391,rumi  grill,restaurant,risk 1 (high),chicago,il,pass
2049406,2196595,modern asian kitchen,restaurant,risk 1 (high),chicago,il,pass
2049827,1194826,best sub incorporated,restaurant,risk 1 (high),chicago,il,fail
2603786,2216863,care-a-lot inc,children's services facility,risk 1 (high),chicago,il,pass
2071308,1648010,seashell fish & chicken,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2071471,1093122,flying saucer,restaurant,risk 1 (high),chicago,il,pass
2071953,2321000,haywood tavern,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603760,2791842,choochoo chicago,children's services facility,risk 1 (high),chicago,il,pass
2568256,2419012,"park view rehab center, llc",long term care,risk 1 (high),chicago,il,pass
2568306,1445833,mcdonalds,restaurant,risk 2 (medium),chicago,il,pass
2568271,2845656,slice factory,restaurant,risk 2 (medium),chicago,il,pass
2144946,2518018,big bob & fritzy's,restaurant,risk 1 (high),chicago,il,pass
2159541,2432410,beograd cafe and restaurant,restaurant,risk 1 (high),chicago,il,pass
2167207,25401,smyser elementary school,school,risk 1 (high),chicago,il,pass
2568562,2608631,"saucy pork hyde park, llc.",restaurant,risk 1 (high),chicago,il,pass
2568632,2757459,mvp family learning center co,children's services facility,risk 1 (high),chicago,il,fail
2603730,2261699,blackwood bbq,restaurant,risk 1 (high),chicago,il,pass
2177178,25159,sky chop suey inc,restaurant,risk 1 (high),chicago,il,pass
2184270,2447237,whole foods market,grocery store,risk 1 (high),chicago,il,pass w/ conditions
2603727,2992698,just salad,restaurant,risk 1 (high),chicago,il,not ready
2603724,2863374,jimmy john's,restaurant,risk 1 (high),chicago,il,pass
2568750,2797775,kitchen + kocktails by kevin kelley,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2568810,2107880,wingz it iz,restaurant,risk 2 (medium),chicago,il,pass
2603715,2835649,dolls kitchen and catering llc,restaurant,risk 1 (high),chicago,il,fail
2603710,2551317,goose island beer  co.,restaurant,risk 1 (high),chicago,il,out of business
2492441,2523717,taqueria los altos de jalisco,restaurant,risk 1 (high),chicago,il,fail
2184734,2609443,jimmys best mixed grill,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603690,2873114,krave chicago,restaurant,risk 1 (high),chicago,il,no entry
2603687,2671522,stepping stones nursery school inc.,children's services facility,risk 1 (high),chicago,il,pass
2184759,27303,jake melnick's corner tap,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603680,36111,chicago kalbi inc,restaurant,risk 1 (high),chicago,il,no entry
2184809,2245580,lakeview rehabilitation and nursing center,long term care,risk 1 (high),chicago,il,pass w/ conditions
2568868,2872598,meme grocery store,grocery store,risk 3 (low),chicago,il,fail
2184875,2569248,bryn mawr breakfast club,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603672,2930119,sundrip,restaurant,risk 2 (medium),chicago,il,pass
2568960,2398974,bockwinkel's,grocery store,risk 1 (high),chicago,il,pass
2492525,2708972,mr. dumpling inc.,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2492633,2690341,chew on  this,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603646,2215598,metropolitan family services midway childcare center,daycare above and under 2 years,risk 1 (high),chicago,il,pass
2603652,23015,starbucks coffee #211,restaurant,risk 2 (medium),chicago,il,pass
2569228,2289386,"new l a submarine, inc.",restaurant,risk 1 (high),chicago,il,pass w/ conditions
2185196,1819532,crepe bistro,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2603644,2988730,21st street food mart,grocery store,risk 3 (low),chicago,il,fail
2569365,47031,hirsch metro. (h/s),school,risk 1 (high),chicago,il,fail
2200269,2551873,st. mary's church,special event,risk 1 (high),chicago,il,pass w/ conditions
2569370,25681,alessandro volta elementary,school,risk 1 (high),chicago,il,fail
2200419,2602052,aly's icecream shop & juice bar,restaurant,risk 2 (medium),chicago,il,fail
2492778,2776349,a & r public closeout,grocery store,risk 3 (low),chicago,il,pass w/ conditions
2603629,2754205,privilege,restaurant,risk 1 (high),chicago,il,pass
2603619,2458129,elske,restaurant,risk 1 (high),chicago,il,no entry
2603620,51126,maria's mexican restaurant,restaurant,risk 1 (high),chicago,il,no entry
2569626,32246,tac quick,restaurant,risk 1 (high),chicago,il,pass
